"","date","brand","lastPrice","ticker","shoeName","tradeVolmn","shoeDesc","tradeRange","shoeVol","pricePrem"
"5549","2016","retro-jordans",100,"AJ12-DPROYAL","Jordan 12 Retro Deep Royal Blue (GS)","Size: 5.5Y",NA,"Trade Range (12 Mos.)US$ 72 - US$ 128",28.2,-28.6
"5550","2016","retro-jordans",165,"AJ3-CYBMON16","Jordan 3 Retro Cyber Monday (2016)","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 150 - US$ 180",9,-13.2
"5551","2016","retro-jordans",100,"AJ31-SPCJAM","Jordan XXX1 Space Jam","Size: 13",NA,"Trade Range (12 Mos.)US$ 88 - US$ 112",12.2,-45.9
"5552","2016","retro-jordans",125,"AJ5-MTSLV16GS","Jordan 5 Retro Black Metallic 2016 (GS)","Size: 4Y",NA,"Trade Range (12 Mos.)US$ 102 - US$ 148",18.7,-30.6
"5553","2016","retro-jordans",122,"AJ12-UNIVBLUGS","Jordan 12 Retro University Blue (GS) (2016)","Size: 5.5Y",NA,"Trade Range (12 Mos.)US$ 80 - US$ 164",34.3,-12.9
"5554","2016","retro-jordans",175,"AJ1-DNKFRMABV","Jordan 1 Retro Nouveau Dunk From Above","Size 9",NA,"Trade Range (12 Mos.)US$ 147 - US$ 203",16,16.7
"5555","2016","retro-jordans",260,"AJ5L-ALT90","Jordan 5 Retro Low Alternate 90","Size 9",NA,"Trade Range (12 Mos.)US$ 229 - US$ 291",11.9,48.6
"5556","2016","retro-jordans",336,"AJ1-GLDMDL","Jordan 1 Retro Gold Medal","Size: 10",NA,"Trade Range (12 Mos.)US$ 267 - US$ 405",20.4,140
"5557","2016","retro-jordans",180,"AJ12-GRYUNVBLU","Jordan 12 Retro Grey University Blue","Size: 11",NA,"Trade Range (12 Mos.)US$ 160 - US$ 200",11.3,-5.3
"5558","2016","retro-jordans",200,"AJ4-ALT89GS","Jordan 4 Retro Alternate 89 (GS)","Size: 6Y",NA,"Trade Range (12 Mos.)US$ 160 - US$ 240",20,42.9
"5559","2016","retro-jordans",209,"AJ4-WHTCMNT16Y","Jordan 4 Retro White Cement 2016 (GS)","Size: 6Y",NA,"Trade Range (12 Mos.)US$ 197 - US$ 221",5.5,30.6
"5560","2016","retro-jordans",593,"AJ11-PINGRY","Jordan 11 Retro Pinnacle Grey Suede","Size: 11",NA,"Trade Range (12 Mos.)US$ 556 - US$ 630",6.2,48.3
"5561","2016","retro-jordans",55,"AJ1-DBLK","Jordan 1 Retro Deconstrcuted Black","Size: 11",NA,"Trade Range (12 Mos.)US$ 41 - US$ 69",25.3,-55.3
"5562","2016","retro-jordans",60,"AJ1-WHTVCHTN","Jordan 1 Retro White Vachetta Tan","Size: 10",NA,"Trade Range (12 Mos.)US$ 34 - US$ 86",42.6,-62.5
"5563","2016","retro-jordans",120,"AJ11-SPCJAM16TD","Jordan 11 Retro Space Jam 2016 (TD)","Size 4",NA,"Trade Range (12 Mos.)US$ 102 - US$ 138",14.8,71.4
"5564","2016","retro-jordans",125,"AJ11-SPCJAM16PS","Jordan 11 Retro Space Jam 2016 (PS)","Size: 11C",NA,"Trade Range (12 Mos.)US$ 114 - US$ 136",8.6,38.9
"5565","2016","retro-jordans",109,"AJ31-CHI","Jordan XXX1 Chicago","Size: 10",NA,"Trade Range (12 Mos.)US$ 98 - US$ 121",10.6,-40.9
"5566","2016","retro-jordans",115,"NK-AJ12RGYUBLGS","Jordan 12 Retro Grey University Blue (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 98 - US$ 132",14.4,-17.9
"5567","2016","retro-jordans",175,"AJ9L-MANGO","Jordan 9 Retro Low Bright Mango","Size: 12",NA,"Trade Range (12 Mos.)US$ 143 - US$ 207",18.6,2.9
"5568","2016","retro-jordans",150,"AJ1-BLKPTNT","Jordan 1 Retro Black Patent","Size: 11",NA,"Trade Range (12 Mos.)US$ 120 - US$ 180",19.9,NA
"5569","2016","retro-jordans",129,"AJ31-BAND","Jordan XXX1 Banned","Size: 14",NA,"Trade Range (12 Mos.)US$ 94 - US$ 164",26.8,-30.3
"5570","2016","retro-jordans",155,"AJ7-TINKERALT","Jordan 7 Retro Tinker Alternate","Size: 10","The Air Jordan 7 Olympics ""Tinker Alternate"" brings a new spin to the Jordan shoe that MJ wore as a member of the 1992 ""Dream Team"" that took home the gold medal in the Barcelona Olympics. This colorway is said to be one of the original versions of the Olympic inspired Air Jordan 7 designed by legendary Tinker Hatfield. Unlike the OG Olympic VII, the Tinker Alternate colorway features a contrasting Midnight Navy and white upper. The midsole also differs significantly from the original with a gradient pattern and the always popular paint splatter detailing. Michael Jordan may have never had the chance to wear this colorway back in the day but there is no doubt the red, white and blue proudly represents Team USA on the Tinker Alternate Air Jordan 7 Retro Olympics.","Trade Range (12 Mos.)US$ 123 - US$ 187",20.8,-18.4
"5571","2016","retro-jordans",115,"AJ10-CHIFLAG","Jordan 10 Retro Chicago Flag","Size 9",NA,"Trade Range (12 Mos.)US$ 96 - US$ 134",16.3,-39.5
"5572","2016","retro-jordans",165,"AJ17-COPPER16","Jordan 17 Retro Copper (2016)","Size 9",NA,"Trade Range (12 Mos.)US$ 135 - US$ 195",18.3,-34
"5573","2016","retro-jordans",185,"NK-AJ11RLC16-GS","Jordan 11 Retro Low Cherry 2016 (GS)","Size: 6Y",NA,"Trade Range (12 Mos.)US$ 156 - US$ 214",15.7,54.2
"5574","2016","retro-jordans",113,"AJ5L-KNICKS","Jordan 5 Retro Low Knicks","Size: 10",NA,"Trade Range (12 Mos.)US$ 90 - US$ 136",20.3,-35.4
"5575","2016","retro-jordans",185,"AJ12-NYLN","Jordan 12 Retro Nylon","Size: 10",NA,"Trade Range (12 Mos.)US$ 164 - US$ 206",11.4,-2.6
"5576","2016","retro-jordans",223,"AJ2-QUAI54","Jordan 2 Retro Quai 54","Size: 11",NA,"Trade Range (12 Mos.)US$ 192 - US$ 254",13.9,23.9
"5577","2016","retro-jordans",200,"AJ1L-CHICAGO16","Jordan 1 Retro Low Chicago (2016)","Size: 12",NA,"Trade Range (12 Mos.)US$ 139 - US$ 261",30.4,53.8
"5578","2016","retro-jordans",275,"AJ11-NMRNGS","Jordan 11 Retro Heiress Night Maroon (GS)","Size: 8Y",NA,"Trade Range (12 Mos.)US$ 233 - US$ 317",15.3,25
"5579","2016","retro-jordans",321,"AJ4-PINNBLK","Jordan 4 Retro Pony Hair Black","Size: 11",NA,"Trade Range (12 Mos.)US$ 287 - US$ 355",10.5,-19.7
"5580","2016","retro-jordans",564,"AJ4-SNAKE","Jordan 4 Retro Snakeskin","Size: 11",NA,"Trade Range (12 Mos.)US$ 492 - US$ 636",12.8,41
"5581","2016","retro-jordans",55,"AJ3-WOOLGS","Jordan 3 Retro Wool (GS)","Size: 6.5Y",NA,"Trade Range (12 Mos.)US$ 46 - US$ 64",16.9,-63.3
"5582","2016","retro-jordans",50,"AJ2-WINGITGS","Jordan 2 Retro Wing It (GS)","Size: 6.5Y",NA,"Trade Range (12 Mos.)US$ 43 - US$ 57",14.8,-64.3
"5583","2016","retro-jordans",80,"AJ1L-METBLU","Jordan 1 Retro Low Metallic Blue","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 62 - US$ 98",22.4,-38.5
"5584","2016","retro-jordans",70,"NK-AJ12RFBL16T","Jordan 12 Retro French Blue 2016 (TD)","Size 8",NA,"Trade Range (12 Mos.)US$ 53 - US$ 87",24.1,16.7
"5585","2016","retro-jordans",80,"AJ1-BLKVCHTN","Jordan 1 Retro Black Vachetta Tan","Size: 11",NA,"Trade Range (12 Mos.)US$ 63 - US$ 97",21.7,-50
"5586","2016","retro-jordans",115,"AJ1M-BLK16","Jordan 1 Retro Mid Black (2016)","Size: 13","The ""Blacked Out"" Air Jordan 1 Mid makes its annual return for 2016. This time around they come in a black and dark grey colorway. Sporting an all-black leather upper with grey accenting the ""Jumpman"" logo on the tongue tag, sockliner and outsole. These AJ 1s are the perfect pair for fans of MJ's first signature sneaker, as well as those who need a fresh pair of black kicks. Their release date was June 1st, 2016, a perfect time to ditch your winter kicks and pick up a new pair as summer rolls in. They retailed for $110 and were available in full-family sizing, running from men down to toddler. So be sure to lace your whole family up in a pair of the Air Jordan 1 Retros. If you're on the hunt for a pair, check out the marketplace to see how much pairs are selling for in your size. Online prices tend to fluctuate so keep an eye out daily. Be sure to buy a pair if it is in your size range, or sell them if you have multiples stashed away for a rainy day. There's always a need for a pair of all-black Air Jordan 1s.","Trade Range (12 Mos.)US$ 102 - US$ 129",11.7,4.6
"5587","2016","retro-jordans",60,"AJ4-WHTCMNT16PS","Jordan 4 Retro White Cement 2016 (PS)","Size: 13.5",NA,"Trade Range (12 Mos.)US$ 43 - US$ 77",28.3,-25
"5588","2016","retro-jordans",70,"AJ6-GRNGLWGS","Jordan 6 Retro Green Glow (GS)","Size: 9Y",NA,"Trade Range (12 Mos.)US$ 26 - US$ 114",63.2,-50
"5589","2016","retro-jordans",85,"AJ1-ULTBLKWHT","Jordan 1 Retro Ultra High Black White","Size: 10",NA,"Trade Range (12 Mos.)US$ 76 - US$ 94",10.1,-43.3
"5590","2016","retro-jordans",128,"AJ1-NOUVSNK","Jordan 1 Retro Nouveau Snakeskin","Size: 11",NA,"Trade Range (12 Mos.)US$ 105 - US$ 151",18,-14.7
"5591","2016","retro-jordans",85,"AJ31-SBB","Jordan XXX1 Shattered Backboard","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 67 - US$ 103",20.7,-54.1
"5592","2016","retro-jordans",80,"AJ12-WOOLGS","Jordan 12 Retro Wool (GS)","Size: 4Y",NA,"Trade Range (12 Mos.)US$ 44 - US$ 116",44.4,-46.7
"5593","2016","retro-jordans",64,"AJ1-REDEP","Jordan 1 Retro Red Elephant Print","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 37 - US$ 91",42.5,-54.3
"5594","2016","retro-jordans",84,"AJ5-WOLFGRYGS","Jordan 5 Retro Wolf Grey (GS)","Size: 7Y",NA,"Trade Range (12 Mos.)US$ 58 - US$ 110",30.8,-40
"5595","2016","retro-jordans",80,"AJE-SOLEFLYDO","Jordan Eclipse Solefly Desert Orange","Size: 12",NA,"Trade Range (12 Mos.)US$ 63 - US$ 97",21.7,-60
"5596","2016","retro-jordans",111,"NK-AJ12RFBG16GS","Jordan 12 Retro French Blue 2016 (GS)","Size: 5.5Y",NA,"Trade Range (12 Mos.)US$ 82 - US$ 140",26.2,-20.7
"5597","2016","retro-jordans",90,"AJ1-SPCJAM","Jordan 1 Retro Ultra High Space Jam","Size: 12",NA,"Trade Range (12 Mos.)US$ 70 - US$ 110",22,-40
"5598","2016","retro-jordans",60,"AJ1L-CYBMON16","Jordan 1 Retro Low Cyber Monday (2016)","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 50 - US$ 70",15.9,-53.8
"5599","2016","retro-jordans",115,"AJ1M-BLKTMRD","Jordan 1 Retro Mid Black Team Red","Size 9",NA,"Trade Range (12 Mos.)US$ 98 - US$ 132",14.9,4.5
"5600","2016","retro-jordans",100,"AJE-SOLEFLYAO","Jordan Eclipse Solefly Arctic Orange","Size: 10",NA,"Trade Range (12 Mos.)US$ 2 - US$ 198",97.8,-50
"5601","2016","retro-jordans",70,"AJ2L-GYMRED","Jordan 2 Retro Low Gym Red","Size: 10",NA,"Trade Range (12 Mos.)US$ 40 - US$ 100",42.5,-56.3
"5602","2016","retro-jordans",90,"AJ1-ALLSTAR16","Jordan 1 Retro All Star (2016)","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 67 - US$ 113",25.8,-35.7
"5603","2016","retro-jordans",115,"AJ1-LETTERMAN","Jordan 1 Retro David Letterman","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 102 - US$ 129",11.6,-28
"5604","2016","retro-jordans",81,"AJ1-KOSAIL","Jordan 1 Retro KO Sail (2016)","Size: 10",NA,"Trade Range (12 Mos.)US$ 45 - US$ 117",44.2,-42.1
"5605","2016","retro-jordans",150,"AJ30-BLKCAT","Jordan XXX Black Cat","Size: 13",NA,"Trade Range (12 Mos.)US$ 125 - US$ 175",16.8,-25
"5606","2016","retro-jordans",60,"AJ1-WHT","Jordan 1 Retro White Sport Fuchsia (GS)","Size: 8Y",NA,"Trade Range (12 Mos.)US$ 47 - US$ 73",22.2,-36.8
"5607","2016","retro-jordans",140,"AJ1-YYWHTGS","Jordan 1 Retro High Yin Yang White (GS)","Size: 3.5Y",NA,"Trade Range (12 Mos.)US$ 129 - US$ 151",7.6,16.7
"5608","2016","retro-jordans",115,"AJ1-UNSUP","Jordan 1 Retro Un-Supreme","Size: 10",NA,"Trade Range (12 Mos.)US$ 99 - US$ 131",13.8,-17.9
"5609","2016","retro-jordans",175,"AJ5-BRONZE","Jordan 5 Retro Bronze","Size: 12",NA,"Trade Range (12 Mos.)US$ 158 - US$ 192",9.5,-7.9
"5610","2016","retro-jordans",190,"AJ30-WHTBLK","Jordan XXX White Black","Size 9",NA,"Trade Range (12 Mos.)US$ 142 - US$ 238",25.2,-5
"5611","2016","retro-jordans",131,"AJ1-MTLCNVY16GS","Jordan 1 Retro Metallic Navy 2016 (GS)","Size: 5.5Y",NA,"Trade Range (12 Mos.)US$ 107 - US$ 155",18.5,9.2
"5612","2016","retro-jordans",146,"AJ6-PRPLDYN","Jordan 6 Retro Purple Dynasty (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 131 - US$ 161",10.4,4.3
"5613","2016","retro-jordans",169,"AJ2L-UNIBLU04","Jordan 2 Retro Low University Blue (2004)","Size: 11",NA,"Trade Range (12 Mos.)US$ 148 - US$ 190",12.4,69
"5614","2016","retro-jordans",150,"AJ1-WHTELPRNT","Jordan 1 Retro White Elephant Print","Size: 10",NA,"Trade Range (12 Mos.)US$ 111 - US$ 189",26.2,7.1
"5615","2016","retro-jordans",138,"AJ10-CHA16","Jordan 10 Retro Charlotte (2016)","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 129 - US$ 147",6.7,-27.4
"5616","2016","retro-jordans",111,"AJ12-PINKGS","Jordan 12 Retro Dynamic Pink (GS)","Size: 9Y",NA,"Trade Range (12 Mos.)US$ 84 - US$ 138",24.6,-20.7
"5617","2016","retro-jordans",143,"AJ30-UNC","Jordan XXX UNC","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 117 - US$ 169",18.1,-28.5
"5618","2016","retro-jordans",300,"AJ7-DBGS","Jordan 7 Retro Doernbecher (GS)","Size: 7Y",NA,"Trade Range (12 Mos.)US$ 228 - US$ 372",24,114.3
"5619","2016","retro-jordans",150,"AJ14-OXYGRN16","Jordan 14 Retro Oxidized Green (2016)","Size: 12",NA,"Trade Range (12 Mos.)US$ 125 - US$ 175",16.8,-21.1
"5620","2016","retro-jordans",201,"AJ12-DPROYAL","Jordan 12 Retro Deep Royal Blue","Size: 11",NA,"Trade Range (12 Mos.)US$ 178 - US$ 224",11.4,5.8
"5621","2016","retro-jordans",175,"AJ1-HRSSGS","Jordan 1 Retro Heiress Plum Fog (GS)","Size: 4.5Y",NA,"Trade Range (12 Mos.)US$ 160 - US$ 190",8.5,59.1
"5622","2016","retro-jordans",120,"AJ31-RIO","Jordan XXX1 Rio","Size: 14",NA,"Trade Range (12 Mos.)US$ 62 - US$ 178",48.5,-35.1
"5623","2016","retro-jordans",165,"AJ16-MIDNAVY16","Jordan 16 Retro Midnight Navy (2016)","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 141 - US$ 189",14.6,-34
"5624","2016","retro-jordans",150,"AJ9GLF-BLKRD","Jordan 9 Retro Golf Cleat Bred","Size 8",NA,"Trade Range (12 Mos.)US$ 77 - US$ 223",48.9,-33.3
"5625","2016","retro-jordans",200,"AJ1-NMRNGS","Jordan 1 Retro Heiress Night Maroon (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 165 - US$ 235",17.4,42.9
"5626","2016","retro-jordans",320,"AJ4-OBSID","Jordan 4 Retro Obsidian","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 291 - US$ 349",9.1,-20
"5627","2016","retro-jordans",280,"AJ30-QUAICOSMOS","Jordan XXX Quai 54 Cosmos","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 198 - US$ 362",29.4,40
"5628","2016","retro-jordans",200,"AJ23-MIA","Jordan 23 Solefly Florida Marlins","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 155 - US$ 245",22.7,-27.3
"5629","2016","retro-jordans",299,"AJ6-PINMETGLD","Jordan 6 Retro Pinnacle Metallic Gold","Size: 10",NA,"Trade Range (12 Mos.)US$ 249 - US$ 349",16.9,19.6
"5630","2016","retro-jordans",232,"AJ1-STRMBLUGS","Jordan 1 Retro Storm Blue (GS)","Size: 6.5Y",NA,"Trade Range (12 Mos.)US$ 201 - US$ 263",13.3,93.3
"5631","2016","retro-jordans",331,"AJ4-WHEAT","Jordan 4 Retro Ginger Wheat","Size: 11",NA,"Trade Range (12 Mos.)US$ 271 - US$ 391",18.3,-17.3
"5632","2016","retro-jordans",558,"AJ23-TRPHYRMWHT","Jordan 23 Trophy Room White","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 459 - US$ 657",17.7,102.9
"5633","2016","retro-jordans",90,"AJ1-NOUVNVYSNK","Jordan 1 Retro Nouveau Navy Snake","Size: 10",NA,"Trade Range (12 Mos.)US$ 72 - US$ 109",20.8,-39.8
"5634","2016","retro-jordans",25,"RW0.2-BAND","Jordan Westbrook 0.2 Banned","Size 8",NA,"Trade Range (12 Mos.)US$ 16 - US$ 34",36.5,-82.1
"5635","2016","retro-jordans",75,"AJ1-DIVORY","Jordan 1 Retro Deconstrcuted Ivory","Size: 10",NA,"Trade Range (12 Mos.)US$ 60 - US$ 90",19.6,-39
"5636","2016","retro-jordans",54,"AJ1-KOBLUQ","Jordan 1 Retro AJKO Blue Quilted","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 49 - US$ 59",8.7,-61.4
"5637","2016","retro-jordans",NA,"AJ1H-BRDSNKGS","Jordan 1 Retro High Bred Snake (GS)","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5638","2016","retro-jordans",100,"AJTRL-BAND","Jordan Trainer 1 Low Banned","Size: 10",NA,"Trade Range (12 Mos.)US$ 88 - US$ 112",12.5,-20
"5639","2016","retro-jordans",75,"AJ1-KOPURPLAT","Jordan 1 Retro AJKO Pure Platinum","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 63 - US$ 87",15.5,-46.4
"5640","2016","retro-jordans",55,"NK-AJ5RLDFAGS","Jordan 5 Retro Low Dunk From Above (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 51 - US$ 59",8.1,-54.2
"5641","2016","retro-jordans",50,"AJ3-TRUBLU18PS","Jordan 3 Retro True Blue 2016 (PS)","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 36 - US$ 64",29,-37.5
"5642","2016","retro-jordans",70,"RW0.2-TAN","Jordan Westbrook 0.2 Vachetta Tan","Size: 12",NA,"Trade Range (12 Mos.)US$ 61 - US$ 79",13,-50
"5643","2016","retro-jordans",70,"AJ1-DPROYAL","Jordan 1 Retro Deep Royal","Size: 11",NA,"Trade Range (12 Mos.)US$ 55 - US$ 85",21.2,-53.3
"5644","2016","retro-jordans",59,"NK-AJ1RHBVPKGS","Jordan 1 Retro High Black Vivid Pink (GS)","Size: 6.5Y",NA,"Trade Range (12 Mos.)US$ 39 - US$ 79",34.5,-37.9
"5645","2016","retro-jordans",56,"AJ9L-PANTONEGS","Jordan 9 Retro Low Pantone (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 28 - US$ 84",49.8,-53.3
"5646","2016","retro-jordans",90,"AJ9-KBPEPS","Jordan 9 Retro Kobe Bryant PE (PS)","Size: 11",NA,"Trade Range (12 Mos.)US$ 70 - US$ 110",22.2,12.5
"5647","2016","retro-jordans",50,"AJ1L-HYPTRQSE","Jordan 1 Low Hyper Turquoise","Size: 11",NA,"Trade Range (12 Mos.)US$ 29 - US$ 71",41.2,-50
"5648","2016","retro-jordans",50,"AJ10-CHIFLAGGS","Jordan 10 Retro Chicago Flag (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 34 - US$ 66",32.1,-58.3
"5649","2016","retro-jordans",70,"AJ6-COOLGRYGS","Jordan 6 Retro Cool Grey (GS)","Size: 4.5Y",NA,"Trade Range (12 Mos.)US$ 46 - US$ 94",34.5,-50
"5650","2016","retro-jordans",59,"AJ1M-SEQUOIA","Jordan 1 Retro Mid Sequoia","Size 9",NA,"Trade Range (12 Mos.)US$ 42 - US$ 76",28.1,-46.4
"5651","2016","retro-jordans",NA,"NK-AJT1LWGYI23","Jordan Trainer 1 Low Wolf Grey Infrared 23","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5652","2016","retro-jordans",60,"AJ12-GRYPNKPS","Jordan 12 Retro Wolf Grey Vivid Pink (PS)","Size: 11",NA,"Trade Range (12 Mos.)US$ 48 - US$ 72",20,-25
"5653","2016","retro-jordans",98,"AJ10-VIVPNKGS","Jordan 10 Retro Vivid Pink (GS)","Size: 7Y",NA,"Trade Range (12 Mos.)US$ 83 - US$ 113",14.8,-38.8
"5654","2016","retro-jordans",99,"AJHOR-BHM16","Jordan Horizon BHM (2016)","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 95 - US$ 104",4.5,-46.5
"5655","2016","retro-jordans",80,"AJ1M-BLK16GS","Jordan 1 Retro Mid Black 2016 (GS)","Size: 4Y",NA,"Trade Range (12 Mos.)US$ 63 - US$ 97",21.2,-5.9
"5656","2016","retro-jordans",80,"DUB0-BLKCMNT","Jordan Dub Zero Black Cement","Size: 11",NA,"Trade Range (12 Mos.)US$ 67 - US$ 93",15.7,-50
"5657","2016","retro-jordans",70,"AJHYDR-BRONZE","Jordan Hydro Slide Retro 5 Pinnacle Bronze","Size: 10",NA,"Trade Range (12 Mos.)US$ 54 - US$ 86",23,-6.7
"5658","2016","retro-jordans",90,"AJ1-BRONZEMDL","Jordan 1 Retro Bronze Medal","Size: 11",NA,"Trade Range (12 Mos.)US$ 82 - US$ 98",8.7,-35.7
"5659","2016","retro-jordans",74,"AJ31-BTTLGRY","Jordan XXX1 Battle Grey","Size: 11",NA,"Trade Range (12 Mos.)US$ 46 - US$ 102",38.4,-55.2
"5660","2016","retro-jordans",80,"HRZN-BRED","Jordan Horizon Bred","Size: 10",NA,"Trade Range (12 Mos.)US$ 63 - US$ 97",20.7,-46.7
"5661","2016","retro-jordans",99,"AJ12-DYNMCPNKPS","Jordan 12 Retro Dynamic Pink (PS)","Size: 13",NA,"Trade Range (12 Mos.)US$ 84 - US$ 114",15.2,23.8
"5662","2016","retro-jordans",100,"NK-1RLNAOG","Jordan 1 Retro Low NS Arctic Orange","Size: 11",NA,"Trade Range (12 Mos.)US$ 60 - US$ 140",40,-33.3
"5663","2016","retro-jordans",85,"AJ12-HRNTGS","Jordan 12 Retro Hornets (GS)","Size: 4Y",NA,"Trade Range (12 Mos.)US$ 43 - US$ 127",49.7,-39.3
"5664","2016","retro-jordans",140,"AJ1L-NSTRPLWHT","Jordan 1 Retro Low NS Triple White","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 108 - US$ 173",23.2,-6.7
"5665","2016","retro-jordans",85,"NK-AJHPB-CRC","Jordan Horizon Premium Brown Croc","Size: 11",NA,"Trade Range (12 Mos.)US$ 72 - US$ 98",15.3,-54.1
"5666","2016","retro-jordans",35,"RW0.2-CAMO","Jordan Westbrook 0.2 Camo","Size: 11",NA,"Trade Range (12 Mos.)US$ 9 - US$ 61",75,-75
"5667","2016","retro-jordans",40,"AJ10-PEARLGS","Jordan 10 Retro Heiress Pearl (GS)","Size: 4Y",NA,"Trade Range (12 Mos.)-- - US$ 85",112.2,-73.3
"5668","2016","retro-jordans",100,"SONMARS-BLKMET","Jordan Son Of Mars Black Metallic","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 86 - US$ 114",14,-37.5
"5669","2016","retro-jordans",94,"AJ10-LONDONGS","Jordan 10 Retro London (GS)","Size: 7Y",NA,"Trade Range (12 Mos.)US$ 74 - US$ 114",21.1,-32.9
"5670","2016","retro-jordans",40,"AJ14-OXYGRN16GS","Jordan 14 Retro Oxidized Green 2016 (GS)","Size: 4Y",NA,"Trade Range (12 Mos.)US$ 26 - US$ 54",35.4,-71.4
"5671","2016","retro-jordans",NA,"TRFLT-CLGRYBK","Jordan True Flight Cool Grey Black","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5672","2016","retro-jordans",62,"NK-AJ1RHNMGN","Jordan 1 Retro High Nouveau Militia Green","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 31 - US$ 93",50.1,-58.7
"5673","2016","retro-jordans",170,"AJ12-NYLNGS","Jordan 12 Retro Nylon (GS)","Size: 6Y",NA,"Trade Range (12 Mos.)US$ 143 - US$ 197",16.1,-10.5
"5674","2016","retro-jordans",NA,"RVL-TRPBK","Jordan Reveal Triple Black","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5675","2016","retro-jordans",120,"AJ1L-NSTRPROLV","Jordan 1 Retro Low NS Trooper Olive","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 108 - US$ 132",NA,-20
"5676","2016","retro-jordans",80,"NK-AJ12RFBL16PS","Jordan 12 Retro French Blue 2016 (PS)","Size 3",NA,"Trade Range (12 Mos.)US$ 61 - US$ 99",23.8,NA
"5677","2016","retro-jordans",60,"AJ1-BHM16GS","Jordan 1 Retro BHM 2016 (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 33 - US$ 87",45.3,-60
"5678","2016","retro-jordans",73,"AJ31-SNOVA","Jordan XXX1 Supernova","Size: 12.5",NA,"Trade Range (12 Mos.)US$ 56 - US$ 90",22.8,-60.5
"5679","2016","retro-jordans",118,"AJ4-DEEPRYLGS","Jordan 4 Retro Deep Royal Blue (GS)","Size: 5.5Y",NA,"Trade Range (12 Mos.)US$ 105 - US$ 131",11.2,-15.7
"5680","2016","retro-jordans",145,"AJ5-OLY16GS","Jordan 5 Retro Olympic 2016 (GS)","Size: 5.5Y",NA,"Trade Range (12 Mos.)US$ 113 - US$ 177",22.1,3.6
"5681","2016","retro-jordans",122,"AJ9L-PANTONE","Jordan 9 Retro Low Pantone","Size: 12",NA,"Trade Range (12 Mos.)US$ 103 - US$ 141",15.6,-28.2
"5682","2016","retro-jordans",175,"NK-AJ1MPPMSV","Jordan 1 Mid Pure Platinum Metallic Silver","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 144 - US$ 206",17.6,66.7
"5683","2016","retro-jordans",95,"AJ1L-SWSHLSSWHT","Jordan 1 Retro Low Swooshless White","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 47 - US$ 143",50.2,-36.7
"5684","2016","retro-jordans",120,"AJ10-NYC16","Jordan 10 Retro New York City (2016)","Size: 12",NA,"Trade Range (12 Mos.)US$ 103 - US$ 137",14.2,-36.8
"5685","2016","retro-jordans",122,"AJ1-BHM16","Jordan 1 Retro Nouveau BHM (2016)","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 94 - US$ 150",22.9,-18.7
"5686","2016","retro-jordans",160,"AJ30-GYMRED","Jordan XXX Gym Red","Size 9",NA,"Trade Range (12 Mos.)US$ 140 - US$ 180",12.4,-20
"5687","2016","retro-jordans",110,"AJ2-ALT87","Jordan 2 Retro Alternate 87","Size: 10",NA,"Trade Range (12 Mos.)US$ 97 - US$ 123",11.5,-42.1
"5688","2016","retro-jordans",160,"AJ12-HYPJADGS","Jordan 12 Retro Hyper Jade (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 143 - US$ 177",10.5,14.3
